,Stazione,Data inizio,Data fine,Strumento,PM10,Unità di misura,F1,F2,F3,F4
1332,DE AMICIS,12/08/2013,13/08/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1333,DE AMICIS,13/08/2013,14/08/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1334,DE AMICIS,14/08/2013,15/08/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1335,DE AMICIS,15/08/2013,16/08/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1336,DE AMICIS,16/08/2013,17/08/2013,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1337,DE AMICIS,17/08/2013,18/08/2013,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1338,DE AMICIS,18/08/2013,19/08/2013,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1339,DE AMICIS,19/08/2013,20/08/2013,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1340,DE AMICIS,20/08/2013,21/08/2013,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1341,DE AMICIS,21/08/2013,22/08/2013,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1342,DE AMICIS,22/08/2013,23/08/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1343,DE AMICIS,23/08/2013,24/08/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1344,DE AMICIS,24/08/2013,25/08/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1345,DE AMICIS,25/08/2013,26/08/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1346,DE AMICIS,26/08/2013,27/08/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1347,DE AMICIS,27/08/2013,28/08/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1348,DE AMICIS,28/08/2013,29/08/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1349,DE AMICIS,29/08/2013,30/08/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1350,DE AMICIS,30/08/2013,31/08/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1351,DE AMICIS,31/08/2013,01/09/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1352,DE AMICIS,01/09/2013,02/09/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1353,DE AMICIS,02/09/2013,03/09/2013,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1354,DE AMICIS,03/09/2013,04/09/2013,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1355,DE AMICIS,04/09/2013,05/09/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1356,DE AMICIS,05/09/2013,06/09/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1357,DE AMICIS,06/09/2013,07/09/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1358,DE AMICIS,07/09/2013,08/09/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1359,DE AMICIS,08/09/2013,09/09/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1360,DE AMICIS,09/09/2013,10/09/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1361,DE AMICIS,10/09/2013,11/09/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1362,DE AMICIS,11/09/2013,12/09/2013,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1363,DE AMICIS,12/09/2013,13/09/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1364,DE AMICIS,13/09/2013,14/09/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1365,DE AMICIS,14/09/2013,15/09/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1366,DE AMICIS,15/09/2013,16/09/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1367,DE AMICIS,16/09/2013,17/09/2013,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1368,DE AMICIS,17/09/2013,18/09/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1369,DE AMICIS,18/09/2013,19/09/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1370,DE AMICIS,19/09/2013,20/09/2013,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1371,DE AMICIS,20/09/2013,21/09/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1372,DE AMICIS,21/09/2013,22/09/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1373,DE AMICIS,22/09/2013,23/09/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1374,DE AMICIS,23/09/2013,24/09/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1375,DE AMICIS,24/09/2013,25/09/2013,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1376,DE AMICIS,25/09/2013,26/09/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1377,DE AMICIS,26/09/2013,27/09/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1378,DE AMICIS,27/09/2013,28/09/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1379,DE AMICIS,28/09/2013,29/09/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1380,DE AMICIS,29/09/2013,30/09/2013,FAI SWAM 5A,7.0,ug/m3,,1,1,1
1381,DE AMICIS,30/09/2013,01/10/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1382,DE AMICIS,01/10/2013,02/10/2013,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1383,DE AMICIS,02/10/2013,03/10/2013,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1384,DE AMICIS,03/10/2013,04/10/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1385,DE AMICIS,04/10/2013,05/10/2013,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1386,DE AMICIS,05/10/2013,06/10/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1387,DE AMICIS,06/10/2013,07/10/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1388,DE AMICIS,07/10/2013,08/10/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1389,DE AMICIS,08/10/2013,09/10/2013,FAI SWAM 5A,34.0,ug/m3,,1,1,1
1390,DE AMICIS,09/10/2013,10/10/2013,FAI SWAM 5A,46.0,ug/m3,,1,1,1
1391,DE AMICIS,10/10/2013,11/10/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1392,DE AMICIS,11/10/2013,12/10/2013,FAI SWAM 5A,8.0,ug/m3,,1,1,1
1393,DE AMICIS,12/10/2013,13/10/2013,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1394,DE AMICIS,13/10/2013,14/10/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1395,DE AMICIS,14/10/2013,15/10/2013,FAI SWAM 5A,31.0,ug/m3,,1,1,1
1396,DE AMICIS,15/10/2013,16/10/2013,FAI SWAM 5A,42.0,ug/m3,,1,1,1
1397,DE AMICIS,16/10/2013,17/10/2013,FAI SWAM 5A,30.0,ug/m3,,1,1,1
1398,DE AMICIS,17/10/2013,18/10/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1399,DE AMICIS,18/10/2013,19/10/2013,FAI SWAM 5A,47.0,ug/m3,,1,1,1
1400,DE AMICIS,19/10/2013,20/10/2013,FAI SWAM 5A,61.0,ug/m3,,1,1,1
1401,DE AMICIS,20/10/2013,21/10/2013,FAI SWAM 5A,51.0,ug/m3,,1,1,1
1402,DE AMICIS,21/10/2013,22/10/2013,FAI SWAM 5A,33.0,ug/m3,,1,1,1
1403,DE AMICIS,22/10/2013,23/10/2013,FAI SWAM 5A,33.0,ug/m3,,1,1,1
1404,DE AMICIS,23/10/2013,24/10/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1405,DE AMICIS,24/10/2013,25/10/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1406,DE AMICIS,25/10/2013,26/10/2013,FAI SWAM 5A,41.0,ug/m3,,1,1,1
1407,DE AMICIS,26/10/2013,27/10/2013,FAI SWAM 5A,44.0,ug/m3,,1,1,1
1408,DE AMICIS,27/10/2013,28/10/2013,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1409,DE AMICIS,28/10/2013,29/10/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1410,DE AMICIS,29/10/2013,30/10/2013,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1411,DE AMICIS,30/10/2013,31/10/2013,FAI SWAM 5A,35.0,ug/m3,,1,1,1
1412,DE AMICIS,31/10/2013,01/11/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1413,DE AMICIS,01/11/2013,02/11/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1414,DE AMICIS,02/11/2013,03/11/2013,FAI SWAM 5A,42.0,ug/m3,,1,1,1
1415,DE AMICIS,03/11/2013,04/11/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1416,DE AMICIS,04/11/2013,05/11/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1417,DE AMICIS,05/11/2013,06/11/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1418,DE AMICIS,06/11/2013,07/11/2013,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1419,DE AMICIS,07/11/2013,08/11/2013,FAI SWAM 5A,57.0,ug/m3,,1,1,1
1420,DE AMICIS,08/11/2013,09/11/2013,FAI SWAM 5A,54.0,ug/m3,,1,1,1
1421,DE AMICIS,09/11/2013,10/11/2013,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1422,DE AMICIS,10/11/2013,11/11/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1423,DE AMICIS,11/11/2013,12/11/2013,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1424,DE AMICIS,12/11/2013,13/11/2013,FAI SWAM 5A,18.0,ug/m3,,1,1,1
1425,DE AMICIS,13/11/2013,14/11/2013,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1426,DE AMICIS,14/11/2013,15/11/2013,FAI SWAM 5A,30.0,ug/m3,,1,1,1
1427,DE AMICIS,15/11/2013,16/11/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1428,DE AMICIS,16/11/2013,17/11/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1429,DE AMICIS,17/11/2013,18/11/2013,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1430,DE AMICIS,18/11/2013,19/11/2013,FAI SWAM 5A,41.0,ug/m3,,1,1,1
1431,DE AMICIS,19/11/2013,20/11/2013,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1432,DE AMICIS,20/11/2013,21/11/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1433,DE AMICIS,21/11/2013,22/11/2013,FAI SWAM 5A,4.0,ug/m3,,1,1,1
1434,DE AMICIS,22/11/2013,23/11/2013,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1435,DE AMICIS,23/11/2013,24/11/2013,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1436,DE AMICIS,24/11/2013,25/11/2013,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1437,DE AMICIS,25/11/2013,26/11/2013,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1438,DE AMICIS,26/11/2013,27/11/2013,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1439,DE AMICIS,27/11/2013,28/11/2013,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1440,DE AMICIS,28/11/2013,29/11/2013,FAI SWAM 5A,34.0,ug/m3,,1,1,1
1441,DE AMICIS,29/11/2013,30/11/2013,FAI SWAM 5A,34.0,ug/m3,,1,1,1
1442,DE AMICIS,30/11/2013,01/12/2013,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1443,DE AMICIS,01/12/2013,02/12/2013,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1444,DE AMICIS,02/12/2013,03/12/2013,FAI SWAM 5A,31.0,ug/m3,,1,1,1
1445,DE AMICIS,03/12/2013,04/12/2013,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1446,DE AMICIS,04/12/2013,05/12/2013,FAI SWAM 5A,30.0,ug/m3,,1,1,1
1447,DE AMICIS,05/12/2013,06/12/2013,FAI SWAM 5A,33.0,ug/m3,,1,1,1
1448,DE AMICIS,06/12/2013,07/12/2013,FAI SWAM 5A,51.0,ug/m3,,1,1,1
1449,DE AMICIS,07/12/2013,08/12/2013,FAI SWAM 5A,55.0,ug/m3,,1,1,1
1450,DE AMICIS,08/12/2013,09/12/2013,FAI SWAM 5A,56.0,ug/m3,,1,1,1
1451,DE AMICIS,09/12/2013,10/12/2013,FAI SWAM 5A,,ug/m3,,-1,-1,-1
1452,DE AMICIS,10/12/2013,11/12/2013,FAI SWAM 5A,67.0,ug/m3,,1,1,1
1453,DE AMICIS,11/12/2013,12/12/2013,FAI SWAM 5A,67.0,ug/m3,,1,1,-1
1454,DE AMICIS,12/12/2013,13/12/2013,FAI SWAM 5A,50.0,ug/m3,,1,1,1
1455,DE AMICIS,13/12/2013,14/12/2013,FAI SWAM 5A,45.0,ug/m3,,1,1,1
1456,DE AMICIS,14/12/2013,15/12/2013,FAI SWAM 5A,42.0,ug/m3,,1,1,1
1457,DE AMICIS,15/12/2013,16/12/2013,FAI SWAM 5A,47.0,ug/m3,,1,1,1
1458,DE AMICIS,16/12/2013,17/12/2013,FAI SWAM 5A,34.0,ug/m3,,1,1,1
1459,DE AMICIS,17/12/2013,18/12/2013,FAI SWAM 5A,32.0,ug/m3,,1,1,1
1460,DE AMICIS,18/12/2013,19/12/2013,FAI SWAM 5A,37.0,ug/m3,,1,1,1
